Number,Dialogue,Reponse,URL,hash,work_id,title,author,fandom,words,category,Banter
129,"""Eat,"" Tim orders, and this time Dick obliges, bringing the saltine up to his mouth with a grimace and starting to nibble at it while Jason grabs a can of ginger ale from the fridge and plunks it down in front of him.","""Now what have we learned here?"" Jason asks in a faux sweet voice as he plates up the cooked bacon, but Dick just gives him a withering look.",https://archiveofourown.org/works/32927371,0x0f543f4ffe8856b3cdbc1a96a4a4436895c9b62b07082eeaea6bfe2d6714543d,32927371,World’s Saddest Breakfast Club,motleyfam,"Batman - All Media Types,DCU (Comics),Batman (Comics),Batman: Wayne Family Adventures (Webcomic)","7,000",Gen,1
133,"Damian steps further into the kitchen, and Jason can see now that he's holding Alfred the cat, stroking his fur absently. He side-eyes Jason. ""Are you cooking Father's birthday lobster?""","""Bad week,"" Jason answers through gritted teeth.",https://archiveofourown.org/works/32927371,0x1fb5de000d5268b3ef193278d20a4928ed44f9c4cbd233b0401ace9ad03d400d,32927371,World’s Saddest Breakfast Club,motleyfam,"Batman - All Media Types,DCU (Comics),Batman (Comics),Batman: Wayne Family Adventures (Webcomic)","7,000",Gen,0
134,"""Bad week,"" Jason answers through gritted teeth.","""Tt,"" Damian lets out a tiny scoff, but it's lacking its usual heat. He crosses the kitchen and climbs up onto the bench next to Dick, Alfred still clutched tightly in his arms, then leans his head up against Dick's good shoulder.",https://archiveofourown.org/works/32927371,0x261d3235a9038c4cbeed079560c6b8386539d056ddd52f52cf9aeb4f25c7d299,32927371,World’s Saddest Breakfast Club,motleyfam,"Batman - All Media Types,DCU (Comics),Batman (Comics),Batman: Wayne Family Adventures (Webcomic)","7,000",Gen,0
135,"""Tt,"" Damian lets out a tiny scoff, but it's lacking its usual heat. He crosses the kitchen and climbs up onto the bench next to Dick, Alfred still clutched tightly in his arms, then leans his head up against Dick's good shoulder.","""...Dames?"" Dick asks quietly, but Damian just shakes his head, eyes closed, so Dick wraps his arm around him and starts gently rubbing his back.",https://archiveofourown.org/works/32927371,0x9b896a8511a6d7b5fd0cd68426b6fe7d91f0366ff6e4cd2884bb70273bd50696,32927371,World’s Saddest Breakfast Club,motleyfam,"Batman - All Media Types,DCU (Comics),Batman (Comics),Batman: Wayne Family Adventures (Webcomic)","7,000",Gen,0
139,"""It's only natural, Zombie Boy."" She turns to take in the rest of the room. ""So what's this, like the world's saddest breakfast club?""","Jason and Tim both wince at that, but Damian just sits up straight and takes a sip of his cocoa with a smirk of amusement. ""It is now that you're here, Brown,"" he quips.",https://archiveofourown.org/works/32927371,0xebd888f1d5b11f9b0d0d97fe3e95b5d3711de82fa23bcbd0bf1df556cc8eab6a,32927371,World’s Saddest Breakfast Club,motleyfam,"Batman - All Media Types,DCU (Comics),Batman (Comics),Batman: Wayne Family Adventures (Webcomic)","7,000",Gen,1
142,"""So to what do we owe the pleasure of this visit?"" Jason asks in a deadpan.","""Oh, I was actually coming here for Cass,"" Stephanie explains, causing the other girl to poke her head up from the lobster. ""We've been texting all night 'cus I was up writing my Econ paper, and then like, an hour ago, I sent her a  burning philosophical question, and she left me on read,"" she says, narrowing her gaze in Cass's direction. ""And she hasn't answered a single text since.""",https://archiveofourown.org/works/32927371,0x705531547570e2f61b699ade0d66c192d2e531e35d39805b7ba9a21202e0ff40,32927371,World’s Saddest Breakfast Club,motleyfam,"Batman - All Media Types,DCU (Comics),Batman (Comics),Batman: Wayne Family Adventures (Webcomic)","7,000",Gen,0
143,"""Oh, I was actually coming here for Cass,"" Stephanie explains, causing the other girl to poke her head up from the lobster. ""We've been texting all night 'cus I was up writing my Econ paper, and then like, an hour ago, I sent her a  burning philosophical question, and she left me on read,"" she says, narrowing her gaze in Cass's direction. ""And she hasn't answered a single text since.""","""Sorry."" Cass shrugs, looking a little sheepish. ""Busy."" She inclines her head down to the lobster shell.",https://archiveofourown.org/works/32927371,0x6a951ec01422e503e29312365a81c6fee0c1a4538322b909c483d20023dec59e,32927371,World’s Saddest Breakfast Club,motleyfam,"Batman - All Media Types,DCU (Comics),Batman (Comics),Batman: Wayne Family Adventures (Webcomic)","7,000",Gen,0
145,"""Yeah, speaking of that, why the heck are you two shucking a lobster at five in the morning?"" she demands.","Cass nods sideways to the open cookbook, so Steph walks over to peer over Cass's shoulder at it. ""Oh."" Her brow wrinkles up. ""Is this like, some kind of birthday surprise?""",https://archiveofourown.org/works/32927371,0x7a32638b278a4191eb4d12c8398a8f2070edd88d2888346aeff9dfab10ff3d12,32927371,World’s Saddest Breakfast Club,motleyfam,"Batman - All Media Types,DCU (Comics),Batman (Comics),Batman: Wayne Family Adventures (Webcomic)","7,000",Gen,0
146,"Cass nods sideways to the open cookbook, so Steph walks over to peer over Cass's shoulder at it. ""Oh."" Her brow wrinkles up. ""Is this like, some kind of birthday surprise?""","Jason snorts. ""In a manner of speaking.""",https://archiveofourown.org/works/32927371,0x04cbf10b7fadc31848b9932911076486a74235add6ef577a9d938854c287b00e,32927371,World’s Saddest Breakfast Club,motleyfam,"Batman - All Media Types,DCU (Comics),Batman (Comics),Batman: Wayne Family Adventures (Webcomic)","7,000",Gen,0
147,"Jason snorts. ""In a manner of speaking.""","""Interesting."" She turns back to the room. ""Anyway, it's actually great that you're all up because now we have enough people for a whole philosophical  debate.""",https://archiveofourown.org/works/32927371,0xc472f27f269e5ff43358add2e79f954da4d58b5217c721a0150366162d8ae02f,32927371,World’s Saddest Breakfast Club,motleyfam,"Batman - All Media Types,DCU (Comics),Batman (Comics),Batman: Wayne Family Adventures (Webcomic)","7,000",Gen,0
148,"""Interesting."" She turns back to the room. ""Anyway, it's actually great that you're all up because now we have enough people for a whole philosophical  debate.""","""What's the burning question?"" Tim croaks.",https://archiveofourown.org/works/32927371,0xa9781780c8a10563ee8b76d838fdf8b93fba60c50668c188c9d2266c6441d91c,32927371,World’s Saddest Breakfast Club,motleyfam,"Batman - All Media Types,DCU (Comics),Batman (Comics),Batman: Wayne Family Adventures (Webcomic)","7,000",Gen,0
151,"Jason blinks at her. Then he points back at the window. ""Get out.""","""Aw, but I just got here!"" She places her hands on the counter behind her and pushes herself up to sit on top of it. ""I wanna hear all of your arguments.""",https://archiveofourown.org/works/32927371,0x22d18a4a0672cc1f31381fe657be35130a74b2bd189cf36897963cbfad9d4c88,32927371,World’s Saddest Breakfast Club,motleyfam,"Batman - All Media Types,DCU (Comics),Batman (Comics),Batman: Wayne Family Adventures (Webcomic)","7,000",Gen,0
153,"""Alright, I'll bite. What kind of non-stick pan?"" Dick asks, looking genuinely thoughtful.","""Oh I dunno."" Stephanie shrugs. ""Let's say teflon.""",https://archiveofourown.org/works/32927371,0x209efb7cf28d29d404de918b196b2813aefe6eddf146d4446b619215255cbc53,32927371,World’s Saddest Breakfast Club,motleyfam,"Batman - All Media Types,DCU (Comics),Batman (Comics),Batman: Wayne Family Adventures (Webcomic)","7,000",Gen,0
155,"""Teflon is shit,"" Jason scoffs, getting out another mug. ""It scrapes off if you scratch it with a fork. He'd definitely stick to teflon.""","""Alright, let's say ceramic then,"" she amends.",https://archiveofourown.org/works/32927371,0x86101c0d66183dd2488071fce890698390bbda6f10f423e4808446f753970d12,32927371,World’s Saddest Breakfast Club,motleyfam,"Batman - All Media Types,DCU (Comics),Batman (Comics),Batman: Wayne Family Adventures (Webcomic)","7,000",Gen,0
158,"Damian frowns. ""Why would that matter, Drake? Spider-Man  himself has a limited surface area with which to adhere.""","""He has a fever, Dami, be nice..."" Dick mutters under his breath.",https://archiveofourown.org/works/32927371,0xce855cdcc1b7b9e330be0bc4e0ae055d8b95a2e1f330423bbb2ef25520b47219,32927371,World’s Saddest Breakfast Club,motleyfam,"Batman - All Media Types,DCU (Comics),Batman (Comics),Batman: Wayne Family Adventures (Webcomic)","7,000",Gen,0
159,"""He has a fever, Dami, be nice..."" Dick mutters under his breath.","""What? No it would still matter."" Tim looks up, brow pinched in confusion. ""Wait... wouldn't it?""",https://archiveofourown.org/works/32927371,0xe8ad8a2cc6d3623e90da11e011d0ad1ae7046c4cef98437b0bd24b8dd1eeb1c3,32927371,World’s Saddest Breakfast Club,motleyfam,"Batman - All Media Types,DCU (Comics),Batman (Comics),Batman: Wayne Family Adventures (Webcomic)","7,000",Gen,0
160,"""What? No it would still matter."" Tim looks up, brow pinched in confusion. ""Wait... wouldn't it?""","Dick pats his arm. ""It's okay, Tim.""",https://archiveofourown.org/works/32927371,0x6f54f4110325174ee01480423e14275d93b4b2c053370b82945323ac7af28ef4,32927371,World’s Saddest Breakfast Club,motleyfam,"Batman - All Media Types,DCU (Comics),Batman (Comics),Batman: Wayne Family Adventures (Webcomic)","7,000",Gen,0
161,"Dick pats his arm. ""It's okay, Tim.""","Cass clears her throat sharply, diverting everyone's attention over to her. She's holding the handle of a non-stick pan in each hand, using them to chop at the air, karate style. Atop her head, a third pan is balanced upside down like a hat. ""Greatest enemy. Pan-Man,"" she declares with a grin.",https://archiveofourown.org/works/32927371,0x5b8112761faba3b1ccc4459c23146e30caf8e916f5f81f293d262cefe369ccaa,32927371,World’s Saddest Breakfast Club,motleyfam,"Batman - All Media Types,DCU (Comics),Batman (Comics),Batman: Wayne Family Adventures (Webcomic)","7,000",Gen,0
166,"""But this isn't a food,"" Jason argues. ""It's a beverage.""","""Yeahhh... but I think it still counts.""",https://archiveofourown.org/works/32927371,0x33b06a0fb81f8395bf58dff96033659a701ef5944fe5f86d34e0bd96344a0156,32927371,World’s Saddest Breakfast Club,motleyfam,"Batman - All Media Types,DCU (Comics),Batman (Comics),Batman: Wayne Family Adventures (Webcomic)","7,000",Gen,0
167,"""Yeahhh... but I think it still counts.""","Dick frowns at her. ""Steph, you're not doing one of those weird detox cleanses are you? Because they can be really unhealthy in the long run if-""",https://archiveofourown.org/works/32927371,0x83b8d9f5ba0b907ff5da7ff802612be160c96078155ae33c42790bdd7ee634d2,32927371,World’s Saddest Breakfast Club,motleyfam,"Batman - All Media Types,DCU (Comics),Batman (Comics),Batman: Wayne Family Adventures (Webcomic)","7,000",Gen,0
168,"Dick frowns at her. ""Steph, you're not doing one of those weird detox cleanses are you? Because they can be really unhealthy in the long run if-""","""Relax!"" She laughs, holding up her hands in a placating gesture. ""It's not a cleanse, okay? It's a bet.""",https://archiveofourown.org/works/32927371,0x9e416d09523b64331890cd3e5a11fe99558ca13c92ca722191c4c078e8c7b909,32927371,World’s Saddest Breakfast Club,motleyfam,"Batman - All Media Types,DCU (Comics),Batman (Comics),Batman: Wayne Family Adventures (Webcomic)","7,000",Gen,0
170,"""A bet?"" Tim repeats skeptically.","""This really annoying guy from my statistics class, Kevin Nelson, bet me fifty bucks I couldn't go raw vegan for a week.""",https://archiveofourown.org/works/32927371,0x010347563089da530facb134805703778174b3ed72d774ab17971a6e602c1161,32927371,World’s Saddest Breakfast Club,motleyfam,"Batman - All Media Types,DCU (Comics),Batman (Comics),Batman: Wayne Family Adventures (Webcomic)","7,000",Gen,0
171,"""This really annoying guy from my statistics class, Kevin Nelson, bet me fifty bucks I couldn't go raw vegan for a week.""","""Do you see Kevin Nelson here?"" Jason scoffs, gesturing around the kitchen. ""Because I sure don't.""",https://archiveofourown.org/works/32927371,0x7d9bd8c131fc8e4287497db00b27faa637bc7f3b57615e71ed708fc5938252ad,32927371,World’s Saddest Breakfast Club,motleyfam,"Batman - All Media Types,DCU (Comics),Batman (Comics),Batman: Wayne Family Adventures (Webcomic)","7,000",Gen,1
173,"Stephanie rolls her eyes. ""Sheesh, it's called integrity, Jason. I intend to win this fifty bucks fair and square."" She glances over to Cass and grins. ""And then the two of us are gonna use them to go hit up House of 'Que downtown for two slabs of baby back ribs.""","""Fine then,"" Jason huffs. He plucks a banana from the hanging fruit basket and chucks it at her head. ""Happy Breakfast.""",https://archiveofourown.org/works/32927371,0x1510d8caa1e244b084aec2cb440a78c3cfb3500be00848dc87aac28d05d37924,32927371,World’s Saddest Breakfast Club,motleyfam,"Batman - All Media Types,DCU (Comics),Batman (Comics),Batman: Wayne Family Adventures (Webcomic)","7,000",Gen,1
175,"The banana bounces off Stephanie's elbow and she has to fumble to catch it. ""Thanks,"" she says cheerily, already starting to unpeel it. ""I appreciate the support.""","""Whoa, is this still the night shift?""",https://archiveofourown.org/works/32927371,0x55d4294d80165094f81d8a0141447468db49557b37505a879b30fcd8d0a9aedf,32927371,World’s Saddest Breakfast Club,motleyfam,"Batman - All Media Types,DCU (Comics),Batman (Comics),Batman: Wayne Family Adventures (Webcomic)","7,000",Gen,0
177,"""It's the  madrugada  shift,"" Stephanie replies. ""Which reminds me, Jay-"" She looks over at him, sticking her lip out in a pout. ""You said you were gonna help me with my Spanish homework this semester.""","Jason scoffs. ""Uh, I never said that."" He starts spooning the lobster mixture back into the shells. ""You were the one who said that I was gonna help you with your Spanish homework.""",https://archiveofourown.org/works/32927371,0x7697154f77d6c9519b7280eb127a232f58ace094f671e8f32e1c065aea9c4544,32927371,World’s Saddest Breakfast Club,motleyfam,"Batman - All Media Types,DCU (Comics),Batman (Comics),Batman: Wayne Family Adventures (Webcomic)","7,000",Gen,0
180,"""Not like I'm the only bilingual here..."" Jason grumbles.","""You should ask Bruce,"" Tim suggests. ""He knows like, sixteen languages.""",https://archiveofourown.org/works/32927371,0xa615f3cb3b5be4d4ab0b7e225efca938024eb0cd07967aa311693395b19eef8b,32927371,World’s Saddest Breakfast Club,motleyfam,"Batman - All Media Types,DCU (Comics),Batman (Comics),Batman: Wayne Family Adventures (Webcomic)","7,000",Gen,0
181,"""You should ask Bruce,"" Tim suggests. ""He knows like, sixteen languages.""","Stephanie snorts. ""Hard pass, but thanks.""",https://archiveofourown.org/works/32927371,0x384aa39cc6f56926ee39b00c60b5a8a39bcaa9ec08e5a1b94d26aca9237d51df,32927371,World’s Saddest Breakfast Club,motleyfam,"Batman - All Media Types,DCU (Comics),Batman (Comics),Batman: Wayne Family Adventures (Webcomic)","7,000",Gen,0
183,"""I know Spanish,"" Duke says casually. ""I went to one of those elementary schools with a bilingual program until fifth grade. We did half the classes in English, half in Spanish, so we all learned both.""","""Ooh,  hola  new BFF!"" Stephanie skips over to Duke and loops her arm through his. She looks back at Jason. ""Jay, you're fired.""",https://archiveofourown.org/works/32927371,0x0838fb4cf908e15c08e91f7a38530d5d225ae3acfab8be9c6a36bee64665f84e,32927371,World’s Saddest Breakfast Club,motleyfam,"Batman - All Media Types,DCU (Comics),Batman (Comics),Batman: Wayne Family Adventures (Webcomic)","7,000",Gen,1
187,"""Hm."" Duke's face twists up in thought. ""I've never had a pancake.""","""You..."" Dick blinks at him. ""You've never had a pancake?""",https://archiveofourown.org/works/32927371,0x29c1a38c91735a8f857537a42ed00d572650b2db90eb425dcb9fe576119134b6,32927371,World’s Saddest Breakfast Club,motleyfam,"Batman - All Media Types,DCU (Comics),Batman (Comics),Batman: Wayne Family Adventures (Webcomic)","7,000",Gen,0
